title,date,full_text,link
GSA: 794 Organizations are Deploying LTE or 5G Private Mobile Networks Worldwide,"June 13, 2022",The Global mobile Suppliers Association (GSA) confirmed that it is tracking at least 794 organizations deploying LTE or 5G Private Mobile Networks. ,https://www.microwavejournal.com/articles/38339-gsa-794-organizations-are-deploying-lte-or-5g-private-mobile-networks-worldwide
LitePoint Collaborates with Broadcom on New Wi-Fi 7 Chips,"May 25, 2022",LitePoint announced its collaboration with global technology leader Broadcom Inc. to ensure performance and accelerate verification of access points based on Broadcom’s new Wi-Fi 7 chips. ,https://www.microwavejournal.com/articles/38218-litepoint-collaborates-with-broadcom-on-new-wi-fi-7-chips
OpenRoaming Surpasses 1M Global Hotspots as WBA Launches OpenRoaming Release 3     ,"May 25, 2022","The Wireless Broadband Alliance (WBA) announced that the number of OpenRoaming™ hotspots has passed 1 million worldwide. 
",https://www.microwavejournal.com/articles/38213-openroaming-surpasses-1m-global-hotspots-as-wba-launches-openroaming-release-3
WBA Issues Residential Wi-Fi Sensing Deployment Guidelines ,"May 12, 2022","Wireless Broadband Alliance announced the publication of  “Wi-Fi Sensing — Deployment Guidelines,” the latest in a series of deployment guidelines ",https://www.microwavejournal.com/articles/38138-wba-issues-residential-wi-fi-sensing-deployment-guidelines
"Online Spotlight: Broadband, Low Profile, Circularly Polarized Microstrip Patch Antenna for WiMAX","April 13, 2022","Broadcom Inc. announced sample availability of its complete end-to-end chipset solutions for the Wi-Fi 7 ecosystem, spanning Wi-Fi routers, residential gateways, enterprise access points and client devices.
",https://www.microwavejournal.com/articles/37890-broadband-low-profile-circularly-polarized-microstrip-patch-antenna-for-wimax
Broadcom Announces Availability of First Wi-Fi 7 Ecosystem Solutions,"April 12, 2022",The Microwave Vision Group (MVG) and Anritsu Corporation announced a new solution supporting IEEE 802.11ax 6 GHz band (Wi-Fi 6E) OTA measurements by combining an MVG multi-probe system and Anritsu’s MT8862A Wireless Connectivity Test Set.,https://www.microwavejournal.com/articles/37978-broadcom-announces-availability-of-first-wi-fi-7-ecosystem-solutions
MVG and Anritsu Anounce Support for IEEE 802.11ax 6 GHz Band OTA Measurements,"April 6, 2022",N/A,https://www.microwavejournal.com/articles/37959-mvg-and-anritsu-anounce-support-for-ieee-80211ax-6-ghz-band-ota-measurements
"EMITE and Anritsu Solution Ensures Compatibility of LTE, WLAN and Bluetooth®","March 31, 2022",N/A,https://www.microwavejournal.com/articles/37940-emite-and-anritsu-solution-ensures-compatibility-of-lte-wlan-and-bluetooth
FiberLight Powers Resound Networks to Enable Wireless Service in New Texas Markets,"March 15, 2022","FiberLight, LLC announced that it is partnering with Resound Networks to enable Resound to fully leverage their RDOF funding in order to enter new Texas markets where it will be able to offer high speed broadband solutions. ",https://www.microwavejournal.com/articles/37852-fiberlight-powers-resound-networks-to-enable-wireless-service-in-new-texas-markets
Huawei Launches 50 Gbps E-Band Solution to Scale Up 5G Deployment,"March 3, 2022","At Mobile World Congress (MWC) 2022, Huawei launched an all-new microwave solution for 50 Gbps E-Band, with the goal of meeting ultra-high bandwidth needs in dense urban areas. 
",https://www.microwavejournal.com/articles/37774-huawei-launches-50-gbps-e-band-solution-to-scale-up-5g-deployment
Pharrowtech Launches 60 GHz CMOS Radio Chip and Phased Antenna Array ,"February 24, 2022","Pharrowtech launched the PTR1060, the industry’s first IEEE 802.11ay-compliant CMOS RF chip for indoor and outdoor wireless use cases that supports the full 57 to 71 GHz bandwidth. ",https://www.microwavejournal.com/articles/37694-pharrowtech-launches-60-ghz-cmos-radio-chip-and-phased-antenna-array
Bosch Selects Rohde & Schwarz to Verify Automotive UWB Connectivity,"February 17, 2022",The Bosch Group has selected the R&S CMP200 radio communication tester from Rohde & Schwarz to validate automotive ultra-wideband applications in manufacturing. ,https://www.microwavejournal.com/articles/37649-bosch-selects-rohde-and-schwarz-to-verify-automotive-uwb-connectivity
Sivers Semiconductors and MaxLinear Partner to Develop Point-to-Point Radio Solution,"February 10, 2022","MaxLinear, Inc. and Sivers Wireless announced the joint development of a V-Band RF/Modem solution that enables disruptive unlicensed point-to-point microwave radios in the 57 to 71 GHz band. ",https://www.microwavejournal.com/articles/37598-sivers-semiconductors-and-maxlinear-partner-to-develop-point-to-point-radio-solution
"Linx Technologies Introduces New Compact, High Performance Antennas for Wi-Fi 6 and 6E Applications","February 8, 2022","Linx Technologies has introduced six new antennas, in two product series, supporting both Wi-Fi 6 and Wi-Fi 6E applications in the 2.4 GHz, 5 GHz and 6 GHz bands. ",https://www.microwavejournal.com/articles/37570-linx-technologies-introduces-new-compact-high-performance-antennas-for-wi-fi-6-and-6e-applications
Wi-Fi 6E Trial in Turkey Hailed a Success by Türk Telekom ,"January 19, 2022","Wireless Broadband Alliance (WBA) member, Türk Telekom, announced the successful completion of Wi-Fi 6E trials designed to demonstrate how the technology can be used to enhance speed and capacity in a variety of different end-user scenarios. ",https://www.microwavejournal.com/articles/37475-wi-fi-6e-trial-in-turkey-hailed-a-success-by-turk-telekom
Qorvo Simplifies Wi-Fi 6E System Design with the First Single FEM to Support 5.1 to 7.1 GHz Bands,"January 10, 2022",Qorvo® introduced the first wideband Wi-Fi front-end module (FEM) covering the 5.1 GHz to 7.1 GHz bands for customer premises equipment. ,https://www.microwavejournal.com/articles/37429-qorvo-simplifies-wi-fi-6e-system-design-with-the-first-single-fem-to-support-51-to-71-ghz-bands
Infineon and Deeyook Jointly Enable Precise Location Solution with Low-Power Wi-Fi Chipset,"January 5, 2022","Infineon Technologies AG and Deeyook announced their collaboration, fusing Deeyook’s ultra-precise, innovative algorithms into Infineon’s best-in-class, low-power AIROC™ Wi-Fi® portfolio to enable an accurate, passive, ubiquitous and efficient location solution.",https://www.microwavejournal.com/articles/37404-infineon-and-deeyook-jointly-enable-precise-location-solution-with-low-power-wi-fi-chipset
Rohde & Schwarz Collaborates with Broadcom on Test Solution for Next-Generation 6 GHz Wi-Fi Devices,"December 22, 2021",The R&S CMP180 radio communication tester has been successfully validated for Broadcom’s Wi-Fi 6E chipsets. OEMs and ODMs of wireless devices are now able to bring their first next-generation 6 GHz products to the market.,https://www.microwavejournal.com/articles/37370-rohde-and-schwarz-collaborates-with-broadcom-on-test-solution-for-next-generation-6-ghz-wi-fi-devices
MoSys and Peraso Technologies Close Business Combination,"December 22, 2021","MoSys, Inc. and Peraso Technologies Inc. announced the closing of their previously announced business combination. The combined, publicly traded company will operate under the name Peraso Inc. ",https://www.microwavejournal.com/articles/37368-mosys-and-peraso-technologies-close-business-combination
LitePoint and MediaTek Collaborate to Accelerate  Wi-Fi 6 and Wi-Fi 6E Product Development ,"December 15, 2021","LitePoint announced it is collaborating with chipset maker MediaTek to deliver turnkey design validation test solutions for MediaTek’s Wi-Fi 6/6E Filogic chips, enabling customers to simplify and speed test results for this new family of high performance connectivity chipsets.",https://www.microwavejournal.com/articles/37327-litepoint-and-mediatek-collaborate-to-accelerate-wi-fi-6-and-wi-fi-6e-product-development
NXP Delivers Premium Wi-Fi 6 Performance to Samsung Flip 3 Smartphones ,"December 15, 2021",NXP® Semiconductors has announced that its WLAN8101H and WLAN8201C front-end modules (FEMs) enable Wi-Fi 6 connectivity in the Samsung Flip 3. ,https://www.microwavejournal.com/articles/37325-nxp-delivers-premium-wi-fi-6-performance-to-samsung-flip-3-smartphones
Peraso Receives US$3M Order to Supply 60 GHz Modules for Fixed Wireless Market,"December 8, 2021","Peraso Technologies Inc. announced that it has received a US$3M purchase order from a tier 1, fixed wireless OEM for its PRM2140X 802.11ad mmWave phased array modules.",https://www.microwavejournal.com/articles/37264-peraso-receives-us3m-order-to-supply-60-ghz-modules-for-fixed-wireless-market
Wireless Broadband Alliance Signs 150th Member ,"December 7, 2021","The Wireless Broadband Alliance (WBA) announced that it had reached a new milestone in its nearly two-decade history, attracting its 150th member, Telefonica, to the organization. ",https://www.microwavejournal.com/articles/37253-wireless-broadband-alliance-signs-150th-member
Keysight and CTC Advanced GmbH Collaborate to Test First Wi-Fi 6E Device,"December 6, 2021","Keysight Technologies, Inc. and CTC advanced GmbH have collaborated to certify the first Wi-Fi 6E device, a broadband home gateway.",https://www.microwavejournal.com/articles/37250-keysight-and-ctc-advanced-gmbh-collaborate-to-test-first-wi-fi-6e-device
Comcast Invests $16M To Expand Broadband Service To More Communities Throughout Colorado,"November 18, 2021","Comcast announced it invested more than $16 million to expand its network and connect more rural communities in Colorado since the end of 2020, including major projects in the towns of Eagle, Gypsum and Kremmling.",https://www.microwavejournal.com/articles/37172-comcast-invests-16m-to-expand-broadband-service-to-more-communities-throughout-colorado
Isotropic Systems Joins UK Government and European Space Agency Consortium,"November 18, 2021","Isotropic Systems has joined the consortium led by CGI, which has been selected by the U.K. Department for Digital, Culture, Media and Sport, the U.K. Space Agency and the European Space Agency, to develop a demonstration of a hybrid satellite communications and terrestrial network for use on trains. ",https://www.microwavejournal.com/articles/37169-isotropic-systems-joins-uk-government-and-european-space-agency-consortium
WBA and TIP Collaborate to Bring Open AFC for Wi-Fi in the New 6 GHz Unlicensed Band ,"November 17, 2021",The Wireless Broadband Alliance announced an expansion of its relationship with the Telecom Infra Project (TIP) that will further TIP’s Open AFC Software Group and help spur global adoption of Wi-Fi in the new 6 GHz unlicensed band. ,https://www.microwavejournal.com/articles/37156-wba-and-tip-collaborate-to-bring-open-afc-for-wi-fi-in-the-new-6-ghz-unlicensed-band
Rohde & Schwarz Collaborates with MediaTek on Wi-Fi 6E Production Test,"November 12, 2021",The integration of the new R&S CMP180 radio communication test platform from Rohde & Schwarz into MediaTek’s ATE tool offers significant benefits to MediaTek’s customers bringing their latest Wi-Fi technologies on the market.,https://www.microwavejournal.com/articles/37133-rohde-and-schwarz-collaborates-with-mediatek-on-wi-fi-6e-production-test
MaxLinear Simplifies Engineering Design for Home Connectivity Solutions,"November 9, 2021","MaxLinear Inc. announced the immediate availability of a power management integrated circuit, the XR77103-MoCA, designed to meet the power needs of MaxLinear MxL370x MoCA 2.0 and MxL371x MoCA 2.5 SoCs. ",https://www.microwavejournal.com/articles/37104-maxlinear-simplifies-engineering-design-for-home-connectivity-solutions
CommAgility Software Selected by SmartSky for Air-to-Ground Network,"November 5, 2021","CommAgility has supplied a comprehensive set of software and tools to SmartSky for inflight connectivity, providing a full protocol stack and physical layer  for SmartSky’s Aircraft Base Radio, which is the UE on board the aircraft.",https://www.microwavejournal.com/articles/37085-commagility-software-selected-by-smartsky-for-air-to-ground-network
"Wi-Fi CERTIFIED HaLow™ Delivers Long Range, Low-Power Wi-Fi","November 2, 2021","Wi-Fi Alliance® introduces Wi-Fi CERTIFIED HaLow™, the certification program for products incorporating IEEE 802.11ah technology, to expand Wi-Fi® applications for the IoT.
",https://www.microwavejournal.com/articles/37065-wi-fi-certified-halow-delivers-long-range-low-power-wi-fi
