title,date,full_text,link
Code & Waves: Model-Based Design and Simulation of Monopulse Tracking System,"February 22, 2024","General Dynamics Mission Systems announced that it was awarded a $22.2 million contract for the Next Generation Survivor Radio (NGSR) program.
",https://www.microwavejournal.com/blogs/33-code-and-waves/post/41528-code-and-waves-model-based-design-and-simulation-of-monopulse-tracking-system
General Dynamics Mission Systems to Provide Search and Rescue Prototype Radios to the Joint Force,"February 21, 2024","SpacePath Communications has developed a 750 W traveling wave tube amplifier (TWTA), offering the highest power available in Ka-Band.",https://www.microwavejournal.com/articles/41510-general-dynamics-mission-systems-to-provide-search-and-rescue-prototype-radios-to-the-joint-force
SpacePath Introduces 750 W Ka-Band High Power Amplifier,"February 21, 2024",Intelsat will develop and test multi-orbit satellite communications systems on several different Air Force aircraft.,https://www.microwavejournal.com/articles/41506-spacepath-introduces-750-w-ka-band-high-power-amplifier
Intelsat Awarded Air Force Connectivity Contract,"February 15, 2024",N/A,https://www.microwavejournal.com/articles/41488-intelsat-awarded-air-force-connectivity-contract
Ball Aerospace to Become New Space & Mission Systems Sector of BAE Systems’ U.S. Business,"February 15, 2024",BAE Systems has now received necessary regulatory approvals to successfully complete the acquisition of Ball Aerospace.,https://www.microwavejournal.com/articles/41487-ball-aerospace-to-become-new-space-and-mission-systems-sector-of-bae-systems-us-business
BAE Provides Additional EW Mission Systems for U.S. Air Force EA-37B Fleet,"February 14, 2024","BAE Systems will provide advanced EW mission systems for aircraft 7-10 in the U.S. Air Force’s growing fleet of EA-37B aircraft.
",https://www.microwavejournal.com/articles/41473-bae-provides-additional-ew-mission-systems-for-us-air-force-ea-37b-fleet
Kratos Wins $579M Single Award IDIQ for Space Force SATCOM C2 System,"February 14, 2024","Kratos Defense & Security Solutions, Inc. announced that it is the single recipient for the Command and Control (C2) System Consolidated (CCS-C) Sustainment and Resiliency (C-SAR) contract with a maximum value of $579 million.",https://www.microwavejournal.com/articles/41474-kratos-wins-579m-single-award-idiq-for-space-force-satcom-c2-system
"Military-Grade Antennas
","February 13, 2024","Fairview Microwave has announced the launch of its advanced military-grade antennas, including ruggedized GPS, manpack omni and vehicle omni antennas.",https://www.microwavejournal.com/articles/41467-fairview-microwave-announces-military-grade-antennas-for-mission-critical-applications
NASA’s New Experimental Antenna Tracks Deep Space Laser,"February 9, 2024","An experimental antenna has received both RF and near-infrared laser signals from NASA’s Psyche spacecraft as it travels through deep space. 
",https://www.microwavejournal.com/articles/41446-nasas-new-experimental-antenna-tracks-deep-space-laser
Gilat Awarded $10M Follow-On Order from the US DOD,"February 8, 2024","Gilat Satellite Networks Ltd. announced that the U.S. Department of Defense awarded a $10 million follow-on order to one of the company’s U.S.-based subsidiaries, DataPath. ",https://www.microwavejournal.com/articles/41435-gilat-awarded-10m-follow-on-order-from-the-us-dod
Filtronic Awarded £4.5M Contract with BAE Systems,"February 7, 2024",Filtronic announced at the end of 2023 a new contract with BAE Systems is for the supply of RF electronic modules.,https://www.microwavejournal.com/articles/41433-filtronic-awarded-45m-contract-with-bae-systems
BAE Systems Receives $114M in FMS Contracts from the U.S. Army for Common Missile Warning Systems,"February 7, 2024",BAE Systems received $114 million in foreign military sales contracts from the U.S. Army for AN/AAR-57 Common Missile Warning Systems.,https://www.microwavejournal.com/articles/41431-bae-systems-receives-114m-in-fms-contracts-from-the-us-army-for-common-missile-warning-systems
RTX Works With AMD to Develop Next-Gen Multi-Chip Package,"February 2, 2024","Raytheon has been awarded a $20 million contract through the S2MARTS consortium to develop a next-generation multi-chip package for use in ground, maritime and airborne sensors.",https://www.microwavejournal.com/articles/41417-rtx-works-with-amd-to-develop-next-gen-multi-chip-package
Mercury Awarded Subcontract for the U.S. Army’s Next-Generation LTAMDS Radar System,"February 2, 2024","Mercury Systems, Inc. announced it signed a three-year subcontract worth as much as $96 million with Raytheon, an RTX business, to deliver high performance signal processing sub-systems for the U.S. Army’s LTAMDS.",https://www.microwavejournal.com/articles/41416-mercury-awarded-subcontract-for-the-us-armys-next-generation-ltamds-radar-system
OWT Global and Echodyne Collaborate on Next-Gen Situational Awareness Solutions and Global Services Support,"February 1, 2024",OWT Global and Echodyne Corp. announced a strategic relationship to develop and bring to market next-generation situational awareness solutions across OWT Global’s portfolio.,https://www.microwavejournal.com/articles/41414-owt-global-and-echodyne-collaborate-on-next-gen-situational-awareness-solutions-and-global-services-support
Sivers Semiconductors Expands Partnership with Thorium Space S.A.,"February 1, 2024","Sivers Semiconductors AB announced the expansion of its chipset agreement with Thorium Space,  focusing on the advanced development and validation of the chipsets designed in the initial phase, further laying the groundwork for future large-scale manufacturing.
",https://www.microwavejournal.com/articles/41407-sivers-semiconductors-expands-partnership-with-thorium-space-sa
Reticulate Micro Introduces Reticulate Space,"January 31, 2024","Reticulate Micro, Inc. has announced the formation of Reticulate Space, its new business segment focused on bringing to market breakthrough multi-orbit satellite communications management technologies for government and commercial users.",https://www.microwavejournal.com/articles/41405-reticulate-micro-introduces-reticulate-space
Teledyne e2v HiRel Releases a Rad-Tolerant UHF to S-Band LNA,"January 30, 2024","Teledyne e2v HiRel announces the availability of a rad-tolerant UHF to S-Band low noise amplifier, model TDLNA0430SEP.",https://www.microwavejournal.com/articles/41403-teledyne-e2v-hirel-releases-a-rad-tolerant-uhf-to-s-band-lna
Sivers Semiconductors Granted €0.6M Grant from ESA,"January 30, 2024","Sivers Semiconductors AB announced that its business unit, Sivers Wireless, has been granted €0.6 million from the European Space Agency (ESA). 
",https://www.microwavejournal.com/articles/41400-sivers-semiconductors-granted-06m-grant-from-esa
Lockheed Martin Delivers 75th APY-9 Radar for Northrop Grumman-Built E-2D Advanced Hawkeye,"January 30, 2024","Lockheed Martin, under contract to Northrop Grumman for the U.S. Navy’s E-2D Advanced Hawkeye, has delivered the 75th APY-9 radar that provides the U.S. Navy with information dominance through revolutionary sensor capability. ",https://www.microwavejournal.com/articles/41399-lockheed-martin-delivers-75th-apy-9-radar-for-northrop-grumman-built-e-2d-advanced-hawkeye
RTX's CHIMERA HPM System Excels During Three-week Field Test,"January 29, 2024",The Air Force Research Laboratory and Raytheon successfully completed a three-week field test of the CHIMERA high-power microwave (HPM) weapon at White Sands Missile Range in New Mexico. ,https://www.microwavejournal.com/articles/41393-rtxs-chimera-hpm-system-excels-during-three-week-field-test
One Year After Makiivka: Enea Details Methods to Track Mobile Devices in Modern Warfare,"January 23, 2024","In the new report, Enea gives a comprehensive overview of the various methods employed to gain military intelligence through the tracking of mobile devices on the battlefield.
",https://www.microwavejournal.com/articles/41375-one-year-after-makiivka-enea-details-methods-to-track-mobile-devices-in-modern-warfare
CAES Announces Direct-to-Digital RF Converter with 3U Design,"January 22, 2024","CAES expanded its product offerings with a new direct-to-digital RF converter designed to optimally meet the bandwidth and form factor requirements of radar, electronic warfare and C4ISR mission applications.",https://www.microwavejournal.com/articles/41372-caes-announces-direct-to-digital-rf-converter-with-3u-design
Mercury Introduces Direct RF System-On-Module Powered by Intel Agilex FPGA,"January 22, 2024","Mercury Systems, Inc. introduced a Direct RF system-on-module (SoM) that uses Intel Agilex FPGAs to detect and process adversary emissions from a wide portion of the electromagnetic spectrum.",https://www.microwavejournal.com/articles/41371-mercury-introduces-direct-rf-system-on-module-powered-by-intel-agilex-fpga
SDA Awards L3Harris $919M Contract to Build Satellites for Missile Tracking Program,"January 17, 2024","L3Harris Technologies received a contract with a potential value of up to $919 million to design and build 18 infrared space vehicles for the Space Development Agency’s (SDA) Tranche 2 Tracking Layer program. 
",https://www.microwavejournal.com/articles/41348-sda-awards-l3harris-919m-contract-to-build-satellites-for-missile-tracking-program
Sierra Space Awarded $740M Prime Contract by Space Development Agency,"January 17, 2024",Sierra Space announced that it has won a significant contract by the Space Development Agency (SDA) for 18 missile warning and tracking satellites.,https://www.microwavejournal.com/articles/41347-sierra-space-awarded-740m-prime-contract-by-space-development-agency
Terma Unveils Revolutionary Drone Detection Radar Capability,"January 16, 2024","Terma announced the release of its innovative drone detection capability for yet another radar series, marking a significant leap forward in drone detection technology. ",https://www.microwavejournal.com/articles/41341-terma-unveils-revolutionary-drone-detection-radar-capability
US Army Funds Perception Sensing Development for Autonomous Ground Systems,"January 10, 2024","Metawave Corporation has been awarded a U.S. Army contract to enhance its defense application-proven Carson radar technology platform to support off-road perception sensing and other advancements for autonomous ground vehicles and systems.
",https://www.microwavejournal.com/articles/41315-us-army-funds-perception-sensing-development-for-autonomous-ground-systems
RTX Awarded 400M to Deliver StormBreaker Smart Weapons to the US Air Force,"January 4, 2024","The U.S. Air Force awarded Raytheon a $400 million contract to produce and deliver more than 1,500 StormBreaker® smart weapons.",https://www.microwavejournal.com/articles/41291-rtx-awarded-400m-to-deliver-stormbreaker-smart-weapons-to-the-us-air-force
NSPA Awards COMLOG for Patriot Missiles,"January 4, 2024","The NATO Support and Procurement Agency (NSPA) has awarded COMLOG, a joint venture between Raytheon and MBDA, their first contract under the European Sky Shield Initiative. 
",https://www.microwavejournal.com/articles/41290-nspa-awards-comlog-for-patriot-missiles
